ccbaCpno_item,longitude_item,latitude_item
1111100010000,126.975312652739,37.559975221378
1111100020000,126.988207994364,37.5715461695449
1113100040000,127.652160778359,37.3939072455202
1113300050000,127.833219375596,36.5421679403972
1113300060000,127.866630082822,37.0158885404695
1113400070000,127.134710477185,36.943151950305
1113400080000,126.655469090758,36.3446996913308
1113500100000,127.619971568516,35.4425391241814
1113500110000,127.030560529125,36.0124223230747
1113600120000,127.497444533919,35.2571531377685
1113600130000,126.686758419185,34.738787662775
1113700140000,128.764535947917,36.0200794751569
1113700150000,128.662442,36.65344383
1113700160000,128.746392271242,36.5659751219048
1113700170000,128.687451710932,36.9988050108967
1113700180000,128.68748555042,36.9989539877941
1113700190000,128.688515469067,36.9996018286797
1113700200000,129.332267999295,35.7899698186069
1113700210000,129.331984595091,35.7899677237892
1113700220000,129.331642804335,35.7897191051224
1113700230000,129.332158169199,35.7897229583531
1113700240000,129.349242,35.794852
1113700250000,129.188548279325,35.8251335576631
1113700300000,129.233641826763,35.840561548299
1113700310000,129.218993693668,35.834695848054
1113800320000,128.0980159,35.8011827
1113800330000,128.50264501968,35.5407250695667
1113800340000,128.496103617453,35.5395963195985
1113600350000,127.49652701406,35.2569773703239
1113200360000,128.569613,37.7657317
1113700370000,129.242391005132,35.8321857175997
1113700390000,129.212255439354,35.8936077546984
1113700400000,129.157669514943,36.0190473494375
1113300410000,127.48975464869,36.6330873652615
1113600420000,127.2756552,35.0021686
1113600430000,127.2756552,35.0021686
1113600440000,126.896264475771,34.8077435022035
1113700450000,128.6879994,36.9989709
1113700460000,128.6879994,36.9989709
1113800470000,127.650504705527,35.2324784611333
1113200480000,128.592070081831,37.7316038064596
1113400490000,126.622672726278,36.6632845477709
1113600500000,126.662111686294,34.7527543103396
1113200510000,128.891896913434,37.7529411974014
1113800520000,128.098720300091,35.8016023778966
1113600530000,127.588430206405,35.2552278706953
1113600540000,127.588262244393,35.2561033437638
1113300550000,127.833098082724,36.5419417095503
1113600560000,127.27649252568,35.0018816706123
1113600570000,127.059222230132,34.8882936734083
1113400580000,126.8595648,36.4173064
1113200590000,127.764709296462,37.2096197546811
1113500620000,127.053933184269,35.7231115250509
1113200630000,127.2180467,38.2405281
1113300640000,127.832483864655,36.541486086488
1113600670000,127.497211018003,35.257238210658
1113800750000,128.9623239,35.533758
1113400760000,127.0320687,36.806545
1113700770000,128.683830177852,36.2552065336905
1113400840000,126.605229576013,36.7738058344123
1111101010000,127.3922,36.3902
1113301060000,127.512007838177,36.6496642287998
1113701090000,128.64110421392,36.0489946895272
1113701120000,129.477006979332,35.7481399114246
1113601170000,126.8965153,34.8075776
1113101200000,126.8311887,37.1994932
1113201220000,128.54970669,38.1211098266828
1113701260000,129.3318932,35.7898809
1113701300000,128.281699692974,36.2485579923652
1113701320000,128.8109461,36.702059
1113601440000,126.690502400036,34.7638594612529
1112601470000,129.175090935504,35.6143464249842
1111101480100,126.95045327355,37.4623506678375
1111101480200,127.00303781214,37.4974828311898
1111101500000,126.95045327355,37.4623506678375
1111101510100,126.95045327355,37.4623506678375
1112101510200,129.0529875,35.1906
1111101520000,126.95045327355,37.4623506678375
1111101530000,126.95045327355,37.4623506678375
1113701810000,129.3822725,37.0008795
1113701870000,129.069496721185,36.5848625730672
1113301970000,127.838116122621,37.130875590851
1113301980000,128.321025920588,36.944434451512
1113701990000,129.081942767651,35.796818018841
1113702010000,128.736910477051,36.9312841780527
1113302050000,127.848500056674,37.0280868354749
1113802060000,128.0980159,35.8011827
1113702080000,128.0040771,36.1167724
1111102120000,126.9985492,37.5592488
1113202210000,128.569613,37.7657317
1111102230000,126.976953,37.578342
1111102240000,126.975569,37.579201
1111102250000,126.991100008613,37.5793794729159
1111102260000,126.995008,37.578748
1111102270000,126.993857,37.574782
1113802330100,127.810030229352,35.3002724371669
1113702360000,129.372992687772,35.7748660668149
1113702420000,129.4091392,37.04460792
1113102480000,126.9796956,37.4241633
1113702640000,129.263064134895,36.1298728090165
1111102650000,126.9793579,37.5729503
1113702830000,127.052183461948,37.3930295720453
1112602850000,129.177842844766,35.6038151324587
1113502890000,127.054583714475,35.9731253112553
1113802900000,129.063712922387,35.4880441674261
1111102910000,127.0191886,37.5887581
1113102960000,127.3976762,37.0264259
1113302970000,127.4132468,36.5523803
1113402980000,127.1872501,36.3652303
1113402990000,127.1840865,36.3350869
1113403000000,126.8595648,36.4173064
1113603010000,127.4975631,35.2554828
1111103030000,126.95045327355,37.4623506678375
1113603040000,127.73659430919,34.7420011232044
1113803050000,128.423094998737,34.8477499513518
1111103060200,126.95045327355,37.4623506678375
1113403070000,126.298985559069,36.7670610379784
1113603080000,126.631143109891,34.4748336093045
1113703110000,128.662676014702,36.6534417543708
1113703120000,129.235351103533,35.7714559121041
1113603130000,126.6803267,34.7367687
1113603140000,127.2756552,35.0021686
1113703150000,128.005561,36.700603
1113503160000,127.287158566049,36.0664174380754
1113703180000,129.30794819267,35.7833056305235
1111103190100,127.00303781214,37.4974828311898
1113103190200,127.052183461948,37.3930295720453
1111103190300,126.95045327355,37.4623506678375
1113403230000,127.112748,36.188228
1113703280000,128.369682,36.731467
1113203320000,128.893162091149,37.1822913176463
1121100010000,127.009658622204,37.5711309760079
1121100030000,126.988634645148,37.5710693985849
1123100040000,126.917722462831,37.4178993120815
1123100060000,127.65390794718,37.3927914935105
1123100070000,127.653058838789,37.3943007881472
1123100080000,127.654336061579,37.3928921768526
1123100090000,127.038757664452,37.3377855197085
1122300100000,126.420042864761,37.7800208605254
1123700110100,129.3179365,36.252233
1123200110300,127.9592173,37.6984221
1123100110400,127.2593041,36.9430596
1121100110500,127.0072993,37.6325695
1123100110700,127.0275929,37.4025646
1123100120000,127.185863542521,37.5168596337831
1123100130000,127.185912868769,37.516943524125
1123100140000,127.018724549967,37.2868476963283
1123300150000,127.833394479264,36.5425015793927
1123300160000,127.927344714459,37.1035735296302
1123300170000,128.047032478666,37.0306218908447
1123400180000,126.953050520418,36.4107072262339
1123400190000,126.656298342483,36.3443909659629
1123400200000,126.656036092539,36.3446360587898
1123500220000,127.053183321227,35.7234508100742
1123500230000,127.05355410648,35.723342898555
1123500240000,127.056322,35.724340
1123500250000,127.053868473384,35.7234370479718
1123500260000,127.053920970463,35.7234636545607
1123500270000,127.053473134113,35.7232684395624
1123500280000,127.053056901582,35.7221146538583
1123500290000,127.068178954773,35.7293449649045
1123500300000,127.367797149282,35.407018901717
1123500310000,127.367292969082,35.4066877676699
1123500320000,127.367677127273,35.4063128224617
1123500330000,127.634321,35.415550
1123500340000,127.634414,35.415993
1123500350000,127.635147847885,35.4168048815836
1123500360000,127.631549,35.416425
1123500370000,127.635233436021,35.4167427138235
1123500380000,127.63446,35.415922
1123500390000,127.634669,35.415778
1123500400000,127.619954931253,35.4425607438987
1123500410000,127.6353317,35.4169332
1123500420000,127.412626857943,35.41039021299
1123500430000,127.367752293722,35.4071805054331
1123500450000,127.007611207259,36.0298814958105
1123500460000,127.051871,35.97941457
1123400470000,126.655938134385,36.3445685165685
1123600490000,126.722738553288,35.0369147525346
1123600500000,126.712242374639,35.0395117398334
1123700510000,128.294926062353,36.6926991104031
1123700520000,128.914910450716,36.9472905202655
1123700530000,128.454774422337,36.6520043026788
1123700540000,128.265527219705,35.7272090389053
1123700560000,128.731387122263,36.5625486117059
1123700570000,128.635399734616,36.4820439680148
1123700580000,128.717787772242,36.572279687029
1123700590000,128.579600953573,36.9242225863648
1123700600000,128.617110264043,36.8191466895949
1123700610000,129.331621,35.790610
1123700620000,129.1758969,35.83352457
1123700630000,129.211247408685,35.8017720692457
1123700640000,129.254229363082,35.8261815850046
1123700650000,129.18482657843,35.8279596455259
1123700660000,129.22394548465,35.8331434495042
1123700670000,129.169688452798,35.8232909173997
1123700680000,129.210983563408,35.836269476309
1123700690000,129.243162918554,35.8164213165065
1123700700000,129.189941084065,35.8250087940259
1123800710000,128.428651248698,35.2552165475212
1123800720000,127.899849916022,35.321230299946
1123800730000,127.899597871283,35.3212302949895
1123800740000,129.086520866964,35.4739386114737
1123800750000,128.50843412427,35.5411109027672
1123200760000,127.721658731938,37.8920717984952
1123200770000,127.724237,37.885560
1123200780000,127.793275821331,37.1934352604691
1123200790000,127.888847286299,37.694271735368
1123200800000,127.883185524975,37.6876507598406
1123200820000,128.901236631821,37.7609065961295
1123200830000,128.903753176917,37.7567364358717
1123200840000,128.885556583881,37.7428054667811
1123200850000,128.887123286684,37.7077403090288
1123200860000,128.891837213896,37.7073055215843
1123200870000,128.885595908644,37.7427897304027
1123600880000,126.6163583,34.47596
1123600890000,126.663802889187,34.7539880728809
1123600900000,127.2756552,35.0021686
1123100910000,127.648092560684,37.2942500248431
1123100920000,127.648132646123,37.2941957980286
1123100930000,126.864540519464,37.7541865182651
1123300940000,128.083275303486,36.8573268733491
1123300950000,128.095107699145,36.8220171802343
1123300960000,128.095110064091,36.821604878772
1123300970000,128.023165453718,36.7918263401403
1123300980000,127.9292219,36.9692607
1123400990000,127.213630222907,36.8722045679361
1123401000000,126.557463415606,36.8320144031902
1123401010000,126.557427344102,36.8319335505028
1123401020000,126.602346384311,36.7622937083625
1123401030000,126.602499416169,36.7616684572193
1123401040000,126.601376116462,36.761534041421
1123401050000,126.600765935704,36.761242972372
1123401060000,126.6008132416,36.7611609379064
1123401080000,126.913342999646,36.2798204253372
1122401090000,126.907895345621,35.147901371467
1122401100000,126.933087626735,35.148910730521
1123601110000,126.98259802868,35.1854857041315
1123601120000,127.607355149932,35.0245400884225
1123701130000,128.614793162587,35.6431710765805
1123701140000,128.716720664532,36.5678881081939
1123701150000,128.705249316376,36.6065554093922
1123701160000,128.581945065526,36.91187738303
1123701170000,128.223198600087,36.4447862673023
1123701180000,128.171560642364,36.5681389743447
1123701190000,128.162037407286,36.4169341069809
1123701200000,128.17156541947,36.5681526274911
1123701210000,129.2300760894,35.8577781366711
1123701220000,129.174539387363,35.8047107980655
1123701230000,129.252743665298,35.8251761006521
1123701240000,129.24401221261,35.7931261692767
1123701250000,129.351130587927,35.8809386096532
1123701260000,129.350206829991,35.8813417344977
1123701270000,129.201942957476,35.8457147013099
1123801280000,128.096469424945,35.7993822386992
1123801290000,128.152712,35.734352
1122401310000,126.9699881,35.1287146
1123601320000,127.497844531907,35.2569785638374
1123601330000,127.497579767234,35.2570602335573
1123601340000,127.2756552,35.0021686
1123701360000,129.235633710182,35.8115224865444
1123701370000,128.005505452229,36.7006267092509
1121101410000,126.995994624414,37.5855354277329
1121101420000,127.018335917946,37.5729670160827
1123401430000,126.590447165806,36.7470337732228
1123801460000,128.553249212686,35.5317797593755
1123801470000,128.755108189419,35.4915310693697
1123401500000,127.122431760967,36.4516888840736
1123601510000,127.587401122974,35.2545057913441
1123601520000,127.587184,35.255017
1123601530000,127.588430206405,35.2552278706953
1123601540000,127.587024,35.255231
1123601550000,126.89989487999,34.8084905104772
1123601560000,126.887727,34.812792
1123601570000,126.897489787911,34.8084994344863
1123601580000,126.897420,34.808260
1123801590000,128.301141909366,35.2477019726108
1122301610000,126.445345,37.607783
1123401620000,126.860268129605,36.4176265430423
1123201640000,127.808931340218,37.9861704676871
1123201650000,128.877502,37.779217
1123501670000,126.793662830857,35.6436797484952
1123701680000,129.281191258188,35.8315718459164
1123701690000,128.005250624069,36.7000963396358
1123601700000,127.059222230132,34.8882936734083
1123701710000,128.010179,36.701350
1123701720000,128.009909,36.699629
1122601730000,129.238075712455,35.5328387012262
1123401740000,126.8595648,36.4173064
1123601750000,127.2756552,35.0021686
1121101770000,126.968631844562,37.5757020421186
1122301780000,126.484766,37.632094
1122301790000,126.484394,37.632143
1123101800000,127.661388882618,37.297911602265
1123401810000,126.859699027809,36.4174108732059
1123701820000,128.744690946119,36.565112782905
1123201830000,128.891154612648,37.7861999576438
1123401840000,126.947025397665,36.2353327899745
1123401850000,126.693329932675,36.316951630584
1123701860000,129.223073,35.780935
1123701870000,129.2212727,35.77856604
1123701880000,128.69139167469,36.4314724055796
1123701890000,128.577599383772,35.9821378028502
1123201910000,128.767344,37.738423
1123201920000,128.769542,37.736685
1123701930000,128.959749,35.660872
1123401970000,126.808375213584,36.4542982469856
1123701980000,129.23047370725,35.8190106406646
1123701990000,129.234960901358,35.7715094135097
1123702010000,129.232812251834,35.8146590446083
1123702030000,128.922509910447,35.6685116181331
1123602040000,127.2756552,35.0021686
1123602050000,127.2756552,35.0021686
1123602060000,127.2756552,35.0021686
1123602070000,127.2756552,35.0021686
1123702080000,128.960044,35.6611389
1122502090000,127.441416,36.364856
1123702100000,128.843464,36.727384
1123702110000,128.843615,36.727486
1123802120000,128.553456832577,35.5319753232157
1123202130000,129.160545583942,37.440882911489
1123202140000,128.895268075607,37.7635585556399
1121102150000,126.9594372,37.62708343
1123302160000,127.831998034576,36.5414049741324
1123402170000,126.900392534541,36.1910005916823
1123402190000,127.229276797333,36.2409816863705
1123702200000,128.687403109138,36.9998425965704
1123702200200,128.6875427,36.9998346
1123702210000,128.612923411702,36.8099469586456
1123802220000,128.116704029978,35.8133550451984
1123202230000,127.218097,38.240405
1123402240000,126.598637694712,36.1473872652323
1123102250000,127.661687750641,37.2975381279251
1123102260000,127.662231449411,37.2971187137826
1123802270000,128.4941031394,35.5438318475556
1123102280000,127.661663007746,37.298374928832
1123102290000,127.661663007746,37.298374928832
1123102300000,127.662218,37.297348
1123102310000,127.661625253707,37.298347493867
1123402320000,127.112943653501,36.188211497375
1123402330000,126.693327079054,36.3168907363848
1123502340000,126.796529112824,35.9594457926993
1121102350000,126.961218781656,37.6027003160317
1123502360000,127.030453,36.011972
1123702420000,128.667959465301,36.6580186556625
1122202430000,128.701137307573,35.9856827493256
1122202440000,128.7027458,35.99202379
1123702450000,128.272034270523,36.0881706754289
1123702460000,128.750740564392,36.4585425916718
1122202470000,128.702764,35.991914
1122202480000,128.705250,35.992479
1123702490000,128.687932173334,36.9988238521118
1122102500000,129.068414124906,35.2840296177467
1123702510000,128.327952618938,36.0869017236056
1123702520000,129.318099,36.252532
1123802530000,128.10983951841,35.7724906648033
1122202540000,128.704436464676,35.9920990735712
1123702550000,128.685640769175,36.9973834352186
1123402560000,127.185395115815,36.3647607658597
1123402570000,127.186437243161,36.3643832222375
1123602630000,127.276320509975,35.0024713337341
1123802640000,128.116975610804,35.8210041466173
1123802650000,128.109743591766,35.7727804749785
1123802660000,128.109691,35.772519
1123502670000,127.210446119091,35.6341785645717
1123502720000,127.523252223142,35.6484721782708
1123602730000,127.388100,35.131825
1123602740000,127.386936462109,35.1311633186038
1123602750000,127.386936462109,35.1311633186038
1123502760000,126.79671857207,35.9593286020669
1123502770000,126.5873047,35.6174818
1123502790000,126.5782994,35.4971744
1123502800000,126.5782994,35.4971744
1123502810000,127.379771273587,35.4039546620623
1123502890000,126.942970382988,35.6513481350609
1123502900000,126.578159930878,35.4972293069308
1123502910000,126.586946267733,35.6176596936888
1123502920000,126.649798466978,35.6628336652017
1123802940000,127.797204188024,35.5726356635718
1123802950000,128.549070081582,35.5316112941143
1123702960000,127.996671865719,35.8620025957687
1123702970000,127.996749,35.861847
1123602980000,126.711694890015,34.7425415958354
1123602990000,127.497923033034,35.2572664521966
1123603000000,127.497479915083,35.2572639440545
1123603010000,126.630902171544,34.4748254812441
1123603020000,127.275812664795,35.0018049726018
1123603030000,127.275843621644,35.0017209621352
1123603040000,127.338423,34.850087
1123703050000,128.762686322711,36.5750773094616
1123703060000,128.516803,36.539251
1123703070000,127.996516414689,35.8618277257762
1123503080000,127.14757738945,35.8135101784547
1123503090000,126.825860799005,35.6145318830118
1123803100000,128.498441,35.542571
1123803120000,128.626733689423,35.5615250997831
1123603130000,126.71070767546,34.7427266143411
1123703160000,128.960904,35.660896
1123703170000,128.960149571595,35.6611455089746
1123703180000,128.960139,35.661059
1123703190000,128.0040771,36.1167724
1123603200000,126.617158899039,34.477250546192
1123903220000,126.521489474308,33.5133609436166
1123703230000,128.708408254502,35.649433729026
1123403260000,127.0320687,36.806545
1123703270000,128.755646798823,36.2308026426701
1122203500000,128.371832,35.700773
1121103510000,126.948715,37.562919
1123803530000,128.00273624666,35.474308280373
1123403540000,127.213157270195,36.8701377801115
1123403550000,126.654617015489,36.6510045529146
1123403560000,126.69332913469,36.3172334772522
1123303670000,127.512007838177,36.6496642287998
1123303680000,127.512007838177,36.6496642287998
1122603690000,129.032633318151,35.6216999807517
1122603700000,129.072736341683,35.5554301483141
1123803710000,128.083333363312,35.175025281167
1123803720000,128.330154981189,35.1628372756357
1123803730000,128.234263821251,35.3097461566871
1123803740000,127.96662485943,35.4164211623178
1123803750000,127.655399429924,35.3849147633813
1123803760000,127.730586952196,35.5251768632044
1123803770000,127.932214681881,35.700194487611
1123803780000,127.894665721146,35.6876150742476
1123803790000,127.94083999328,35.1959923475365
1123803800000,127.65236667302,35.2350070858292
1123803810000,128.219575342749,35.5081556191547
1122603820000,129.22336544877,35.5224330454536
1121103830000,126.989943141531,37.5778538303159
1121103840000,126.996264,37.578801
1121103850000,126.995712,37.578769
1121103860000,126.996119283008,37.5788318414401
1123103880000,127.108036536157,37.849816090071
1123103890000,127.108033364174,37.8497729292183
1122303930000,126.4849558,37.6328895
1123603940000,126.711377079548,35.0333413490075
1123603950000,127.331204443346,34.9964273194268
1123603960000,127.700528173998,34.8211091672293
1123103970000,127.183737916317,37.7473346763574
1123403990000,126.53727738897,36.5450242324812
1123604000000,127.333336556502,34.9939717186313
1123104020000,127.016737494456,37.2775577801671
1123104030000,127.009693,37.285489
1123304040000,127.340220210484,36.8398527598449
1123304050000,128.417767680019,37.0542342004462
1123304060000,128.104907606603,36.8698290548228
1123404070000,127.085947017375,36.7278302565863
1123404080000,127.205868576682,36.1055094505557
1123404090000,126.6496821,36.8102504
1123704110000,129.252714343803,36.0019540487402
1123704120000,129.252884111713,36.0000741830292
1123704130000,129.160115532116,36.0166712648004
1123704140000,128.51709753747,36.5384472416869
1123704150000,129.3971458,35.8391182
1121104170000,127.0326858,37.5891997
1121104190200,126.9979403,37.5640907
1121104190400,127.0326858,37.5891997
1123504200000,127.6198604,35.4423068
1123504220000,127.3914238,35.4124146
1123504230000,127.301921492387,35.4345404153604
1123704240000,128.400942795273,36.7310784835794
1123704250000,128.400923448357,36.7310802495089
1123704260000,128.461758837065,36.6589334920695
1123704270000,128.461707544689,36.6590201946481
1123704280000,128.778977,36.127581
1123704290000,128.778819,35.945194
1123704300000,129.318992046986,36.254304710929
1123704310000,128.735976595262,35.9816154652358
1123304330000,127.927690746794,36.7547422180342
1122104340000,129.068144199838,35.2839341358245
1123104350000,127.430766189259,37.0784498584666
1123804360000,128.701825727666,35.2158321581956
1123204390000,128.546049507229,38.1226686250197
1123704420000,129.252010267559,35.9994687051447
1123204430000,128.499525766915,38.172002730087
1123204440000,128.516270558557,37.9444976379169
1123204450000,128.515992569318,37.9452569030403
1123204460000,128.515941058508,37.9453601974572
1123204470000,128.516337504196,37.9449388968467
1123704480000,128.662546,36.653330
1123704490000,128.6623,36.653384
1123704500000,128.856397795398,36.5359106744603
1123704570000,128.39762331395,36.6923212511795
1123304590000,128.230522248762,37.1477892221326
1123604610000,126.780650828667,34.9382716404841
1123604620000,126.780676633088,34.938147299155
1121104630000,127.814879,37.338466
1123204640000,127.815099895898,37.3382568030476
1123704650000,128.898757611442,35.9375009927072
1123804660000,128.846474019018,35.4546830199593
1123804670000,128.960380227155,35.5326750005585
1123804680000,128.811869856328,35.4607595005918
1123704690000,128.362038344744,36.2516402580034
1123704700000,128.399328243194,36.2553800568758
1123804710000,129.064199550621,35.4880190353727
1123804720000,128.236534260336,35.3098896491956
1123804730000,127.736131716371,35.3276224972573
1123804740000,127.703854551539,35.3946506172331
1123704750000,128.663731762691,36.4637851688906
1123404780000,127.1872501,36.3652303
